label,updated_label,articles,Claim,Implication,Referring Expressions - Claim,Referring Expressions - Implication,Property Implications,Equal Entities,Subset Entities,Claim Lfs,Implication Lfs,Logical Form,Logical Form 2
1,,"Two kids in black trunks bouncing on a wet trampoline. Consequently, children play on trampolines outdoors."," ""Two kids in black trunks are bouncing on a wet trampoline.""  "," ""Children play on trampolines outdoors.""","IsInBlackTrunks(a),  IsBouncing(a),  IsWet(c)","IsPlaying(a),  IsOnTrampolines(a),  IsOutdoors(a)","[('  IsBouncing(a)', 'IsPlaying(a)'), ('  IsBouncing(a)', '  IsOnTrampolines(a)'), ('  IsBouncing(a)', '  IsOutdoors(a)'), ('  IsWet(c)', 'IsPlaying(a)')]","[(' Children', ' Two kids')]","[(' wet trampoline', ' trampolines')]",IsInBlackTrunks(a) and IsBouncing(a) and IsWet(c),IsPlaying(a) and IsOnTrampolines(a) and IsOutdoors(a),(IsInBlackTrunks(a) and IsBouncing(a) and IsWet(c) & (forall a (  IsBouncing(a) -> IsPlaying(a))) & (forall a (  IsBouncing(a) ->   IsOnTrampolines(a))) & (forall a (  IsBouncing(a) ->   IsOutdoors(a))) & (forall c (forall a (  IsWet(c) -> IsPlaying(a))))) -> (IsPlaying(a) and IsOnTrampolines(a) and IsOutdoors(a)),(exists c (exists a (IsInBlackTrunks(a) and IsBouncing(a) and IsWet(c))) & (forall g (  IsBouncing(g) -> IsPlaying(g))) & (forall h (  IsBouncing(h) ->   IsOnTrampolines(h))) & (forall i (  IsBouncing(i) ->   IsOutdoors(i))) & (forall j (forall k (  IsWet(j) -> IsPlaying(k))))) -> (exists a (IsPlaying(a) and IsOnTrampolines(a) and IsOutdoors(a)))
1,,"2 people with backpacks are at a table with a woman with a beige blazer sitting behind it. Thus, 2 people are at a table."," ""Two people with backpacks are at a table with a woman in a beige blazer sitting behind it."""," ""Two people are at a table.""","HasBackpacks(a),  IsAtTable(a),  IsSittingBehind(d, b),  IsWearing(d, e)",IsAtTable(a),[],"[(' Two people', ' Two people'), (' table', ' table')]",[],"HasBackpacks(a) and IsAtTable(a) and IsSittingBehind(d, b) and IsWearing(d, e)",IsAtTable(a),"(HasBackpacks(a) and IsAtTable(a) and IsSittingBehind(d, b) and IsWearing(d, e)) -> (IsAtTable(a))","(exists a (exists d (exists e (exists b (HasBackpacks(a) and IsAtTable(a) and IsSittingBehind(d, b) and IsWearing(d, e)))))) -> (exists a (IsAtTable(a)))"
1,,"A group stands and watches two men, apparently dressed in some sort of costume, wrestle on the ground. It follows that there are people wrestling."," ""Two men are dressed in some sort of costume and are wrestling on the ground.""  "," ""There are people wrestling.""","IsDressedIn(a, b),  IsWrestlingOn(a, c)",IsWrestling(d),"[('  IsWrestlingOn(a, c)', 'IsWrestling(d)')]",[],"[(' Two men', ' People')]","IsDressedIn(a, b) and IsWrestlingOn(a, c)",IsWrestling(d),"(exists a (IsDressedIn(a, b) and IsWrestlingOn(a, c)) & (forall c (forall a (forall d (  IsWrestlingOn(a, c) -> IsWrestling(d)))))) -> (forall d (IsWrestling(d)))","(exists c (exists a (exists b (IsDressedIn(a, b) and IsWrestlingOn(a, c)))) & (forall f (forall e (forall g (  IsWrestlingOn(e,f) -> IsWrestling(g)))))) -> (exists d (IsWrestling(d)))"
1,,"two girls looking out the window at ""Hair at Hart."" Hence, two people look out a window."," ""Two girls are looking out the window at 'Hair at Hart.'""  "," ""Two people look out a window.""",IsLookingOutWindow(a),IsLookingOutWindow(b),[],[],[],IsLookingOutWindow(a),IsLookingOutWindow(b),(IsLookingOutWindow(a)) -> (IsLookingOutWindow(b)),(exists a (IsLookingOutWindow(a))) -> (exists b (IsLookingOutWindow(b)))
1,,"A man visiting a friend in the hospital. Therefore, a man in a hospital receives a visiting friend."," ""A man is visiting a friend in the hospital.""  "," ""A man in a hospital receives a visiting friend.""","IsVisiting(a, c),  IsInHospital(c)","IsInHospital(a),  IsVisitingFriend(d)","[('IsVisiting(a, c)', 'IsInHospital(a)')]","[(' A man', ' A man'), (' the hospital', ' hospital')]",[],"IsVisiting(a, c) and IsInHospital(c)",IsInHospital(a) and IsVisitingFriend(d),"(IsVisiting(a, c) and IsInHospital(c) & (forall c (forall a (IsVisiting(a, c) -> IsInHospital(a))))) -> (IsInHospital(a) and IsVisitingFriend(d))","(exists c (exists a (IsVisiting(a, c) and IsInHospital(c))) & (forall f (forall g (IsVisiting(f,g) -> IsInHospital(f))))) -> (exists a (exists d (IsInHospital(a) and IsVisitingFriend(d))))"
1,,"A schoolgirl is jumping over a low hurdle. Consequently, a girl is jumping over a hurdle.", A schoolgirl is jumping over a low hurdle.  , A girl is jumping over a hurdle.,"IsJumpingOver(a, b),  IsLow(b)","IsJumpingOver(c, d)",[],[],"[(' Schoolgirl', ' A girl'), (' low hurdle', ' a hurdle')]","IsJumpingOver(a, b) and IsLow(b)","IsJumpingOver(c, d)","(exists b (exists a (IsJumpingOver(a, b) and IsLow(b)))) -> (forall d (forall c (IsJumpingOver(c, d))))","(exists a (exists b (IsJumpingOver(a, b) and IsLow(b)))) -> (exists c (exists d (IsJumpingOver(c, d))))"
1,,"Young Asian girl is sitting on the ground in rubble. Hence, the young Asian girl is outside in the rubble."," ""Young Asian girl is sitting on the ground in rubble.""  "," ""The young Asian girl is outside in the rubble.""","IsYoung(a),  IsAsian(a),  IsSittingOn(a, c),  IsInRubble(c, b)","IsYoung(a),  IsAsian(a),  IsOutside(a),  IsInRubble(a, b)","[('IsYoung(a)', '  IsInRubble(a, b)'), ('  IsSittingOn(a, c)', '  IsOutside(a)'), ('  IsSittingOn(a, c)', '  IsInRubble(a, b)')]","[(' Young Asian girl', ' The young Asian girl'), (' rubble', ' rubble')]",[],"IsYoung(a) and IsAsian(a) and IsSittingOn(a, c) and IsInRubble(c, b)","IsYoung(a) and IsAsian(a) and IsOutside(a) and IsInRubble(a, b)","(IsYoung(a) and IsAsian(a) and IsSittingOn(a, c) and IsInRubble(c, b) & (forall a (forall b (IsYoung(a) ->   IsInRubble(a, b)))) & (forall c (forall a (  IsSittingOn(a, c) ->   IsOutside(a)))) & (forall c (forall a (forall b (  IsSittingOn(a, c) ->   IsInRubble(a, b)))))) -> (IsYoung(a) and IsAsian(a) and IsOutside(a) and IsInRubble(a, b))","(exists c (exists a (exists b (IsYoung(a) and IsAsian(a) and IsSittingOn(a, c) and IsInRubble(c, b)))) & (forall f (forall e (IsYoung(e) ->   IsInRubble(e,f)))) & (forall h (forall g (  IsSittingOn(g,h) ->   IsOutside(g)))) & (forall i (forall j (forall k (  IsSittingOn(i,j) ->   IsInRubble(i,k)))))) -> (exists a (exists b (IsYoung(a) and IsAsian(a) and IsOutside(a) and IsInRubble(a, b))))"
1,,"A group of women sing together while wearing matching black dresses. Thus, there are women singing.", A group of women sing together while wearing matching black dresses.  , There are women singing.,"SingTogether(a),  WearingBlackDresses(a)",IsSinging(c),"[('SingTogether(a)', 'IsSinging(c)'), ('IsSinging(c)', 'SingTogether(a)')]",[],"[(' A group of women', ' Women')]",SingTogether(a) and WearingBlackDresses(a),"Exists(c, Woman(c) and IsSinging(c))","(exists a (SingTogether(a) and WearingBlackDresses(a)) & (forall c (forall a (SingTogether(a) -> IsSinging(c)))) & (forall c (forall a (IsSinging(c) -> SingTogether(a))))) -> (forall c (Exists(c, Woman(c) and IsSinging(c))))","(exists a (SingTogether(a) and WearingBlackDresses(a)) & (forall e (forall d (SingTogether(d) -> IsSinging(e)))) & (forall f (forall g (IsSinging(f) -> SingTogether(g))))) -> (exists c (Exists(c, Woman(c) and IsSinging(c))))"
1,,Two boys in running clothes stretching. This implies that the boys are stretching., The boys are in running clothes., The boys are stretching.,IsInRunningClothes(a),IsStretching(a),[],"[(' The boys', ' The boys')]",[],IsInRunningClothes(a),IsStretching(a),(IsInRunningClothes(a)) -> (IsStretching(a)),(exists a (IsInRunningClothes(a))) -> (exists a (IsStretching(a)))
1,,A group of young men in a gym take turns scoring in basketball. This implies that guys are indoors., A group of young men in a gym take turns scoring in basketball.  , Guys are indoors.,"IsInGym(a),  ScoresInBasketball(a)",IsIndoors(d),"[('IsInGym(a)', 'IsIndoors(d)'), ('IsIndoors(d)', 'IsInGym(a)'), ('  ScoresInBasketball(a)', 'IsIndoors(d)')]",[],"[(' Group of young men', ' Guys')]",IsInGym(a) and ScoresInBasketball(a),IsIndoors(d),(exists a (IsInGym(a) and ScoresInBasketball(a)) & (forall a (forall d (IsInGym(a) -> IsIndoors(d)))) & (forall a (forall d (IsIndoors(d) -> IsInGym(a)))) & (forall a (forall d (  ScoresInBasketball(a) -> IsIndoors(d))))) -> (forall d (IsIndoors(d))),(exists a (IsInGym(a) and ScoresInBasketball(a)) & (forall f (forall g (IsInGym(f) -> IsIndoors(g)))) & (forall h (forall i (IsIndoors(h) -> IsInGym(i)))) & (forall j (forall k (  ScoresInBasketball(j) -> IsIndoors(k))))) -> (exists d (IsIndoors(d)))
1,,"An Eastern vendor sits by his stall with a rooster nearby. Consequently, a rooster near a vendor."," ""An Eastern vendor sits by his stall with a rooster nearby.""  "," ""A rooster is near a vendor.""","IsEastern(b),  SitsBy(b, c),  IsNearby(a, c)","IsNear(a, d)",[],"[(' rooster', ' A rooster')]","[(' Eastern vendor', ' a vendor')]","IsEastern(b) and SitsBy(b, c) and IsNearby(a, c)","IsNear(a, d)","(exists b (IsEastern(b) and SitsBy(b, c) and IsNearby(a, c))) -> (forall d (IsNear(a, d)))","(exists c (exists a (exists b (IsEastern(b) and SitsBy(b, c) and IsNearby(a, c))))) -> (exists a (exists d (IsNear(a, d))))"
1,,"A bird is perched on a tree branch. Thus, a bird is perching in a tree.", A bird is perched on a tree branch.  , A bird is perching in a tree.,"IsPerchedOn(a, b)","IsPerchingIn(a, c)","[('IsPerchedOn(a, b)', 'IsPerchingIn(a, c)')]","[(' Bird', ' Bird')]","[(' tree branch', ' tree')]","IsPerchedOn(a, b)","IsPerchingIn(a, c)","(exists b (IsPerchedOn(a, b)) & (forall c (forall a (forall b (IsPerchedOn(a, b) -> IsPerchingIn(a, c)))))) -> (forall c (IsPerchingIn(a, c)))","(exists a (exists b (IsPerchedOn(a, b))) & (forall f (forall e (forall d (IsPerchedOn(d,e) -> IsPerchingIn(d,f)))))) -> (exists c (exists a (IsPerchingIn(a, c))))"
1,,"A man in an overcoat putting on his gloves at a subway station. Therefore, a person is in the subway station."," ""A man in an overcoat is putting on his gloves at a subway station."""," ""A person is in the subway station.""","IsInOvercoat(b),  IsPuttingOnGloves(b),  IsAtSubwayStation(b)",IsInSubwayStation(d),"[('IsInOvercoat(b)', 'IsInSubwayStation(d)'), ('  IsPuttingOnGloves(b)', 'IsInSubwayStation(d)'), ('  IsAtSubwayStation(b)', 'IsInSubwayStation(d)')]","[(' subway station', ' subway station')]","[(' Man in an overcoat', ' A person')]",IsInOvercoat(b) and IsPuttingOnGloves(b) and IsAtSubwayStation(b),IsInSubwayStation(d),(exists b (IsInOvercoat(b) and IsPuttingOnGloves(b) and IsAtSubwayStation(b)) & (forall d (forall b (IsInOvercoat(b) -> IsInSubwayStation(d)))) & (forall d (forall b (  IsPuttingOnGloves(b) -> IsInSubwayStation(d)))) & (forall d (forall b (  IsAtSubwayStation(b) -> IsInSubwayStation(d))))) -> (forall d (IsInSubwayStation(d))),(exists b (IsInOvercoat(b) and IsPuttingOnGloves(b) and IsAtSubwayStation(b)) & (forall f (forall e (IsInOvercoat(e) -> IsInSubwayStation(f)))) & (forall h (forall g (  IsPuttingOnGloves(g) -> IsInSubwayStation(h)))) & (forall i (forall j (  IsAtSubwayStation(i) -> IsInSubwayStation(j))))) -> (exists d (IsInSubwayStation(d)))
1,,"Person with umbrella observes flooded streets with cars in the water. Consequently, a person is outside."," ""A person with an umbrella observes flooded streets with cars in the water.""  "," ""A person is outside.""","HasUmbrella(a),  ObservesFloodedStreets(a),  AreFlooded(b),  AreInWater(c)",IsOutside(e),"[('HasUmbrella(a)', 'IsOutside(e)')]",[],"[(' A person with an umbrella', ' A person')]",HasUmbrella(a) and ObservesFloodedStreets(a) and AreFlooded(b) and AreInWater(c),IsOutside(e),(exists a (HasUmbrella(a) and ObservesFloodedStreets(a) and AreFlooded(b) and AreInWater(c)) & (forall a (forall e (HasUmbrella(a) -> IsOutside(e))))) -> (forall e (IsOutside(e))),(exists c (exists a (exists b (HasUmbrella(a) and ObservesFloodedStreets(a) and AreFlooded(b) and AreInWater(c)))) & (forall f (forall g (HasUmbrella(f) -> IsOutside(g))))) -> (exists e (IsOutside(e)))
1,,A group of people are camping out on some rocks. This implies that people are outdoors., A group of people are camping on rocks.  , People are outdoors.,IsCampingOnRocks(a),IsOutdoors(c),"[('IsCampingOnRocks(a)', 'IsOutdoors(c)')]",[],"[(' Group of people', ' People')]",IsCampingOnRocks(a),IsOutdoors(c),(exists a (IsCampingOnRocks(a)) & (forall c (forall a (IsCampingOnRocks(a) -> IsOutdoors(c))))) -> (forall c (IsOutdoors(c))),(exists a (IsCampingOnRocks(a)) & (forall e (forall d (IsCampingOnRocks(d) -> IsOutdoors(e))))) -> (exists c (IsOutdoors(c)))
1,,A choir made up of varying ages of people are performing. This implies that the choir is singing., A choir made up of varying ages of people are performing.  , The choir is singing.,"IsMadeUpOfVaryingAges(a),  IsPerforming(a)",IsSinging(c),"[('  IsPerforming(a)', 'IsSinging(c)')]",[],"[(' people', ' The choir')]",IsMadeUpOfVaryingAges(a) and IsPerforming(a),IsSinging(c),(IsMadeUpOfVaryingAges(a) and IsPerforming(a) & (forall c (forall a (  IsPerforming(a) -> IsSinging(c))))) -> (IsSinging(c)),(exists a (IsMadeUpOfVaryingAges(a) and IsPerforming(a)) & (forall e (forall d (  IsPerforming(d) -> IsSinging(e))))) -> (exists c (IsSinging(c)))
1,,A man scales a rock climbing wall. It follows that a man rock climbing., A man scales a rock climbing wall.  , A man rock climbing.,"Climbs(a, b)",IsRockClimbing(a),"[('Climbs(a, b)', 'IsRockClimbing(a)'), ('IsRockClimbing(a)', 'Climbs(a, b)')]","[(' A man', ' A man')]","[(' rock climbing wall', ' rock climbing')]","Climbs(a, b)",IsRockClimbing(a),"(Climbs(a, b) & (forall a (forall b (Climbs(a, b) -> IsRockClimbing(a)))) & (forall a (forall b (IsRockClimbing(a) -> Climbs(a, b))))) -> (IsRockClimbing(a))","(exists a (exists b (Climbs(a, b))) & (forall e (forall d (Climbs(d,e) -> IsRockClimbing(d)))) & (forall f (forall g (IsRockClimbing(f) -> Climbs(f,g))))) -> (exists a (IsRockClimbing(a)))"
1,,"A little white dog runs outside, their ears blown back in the wind. It follows that there is an animal outside."," ""A little white dog runs outside with its ears blown back in the wind."""," ""There is an animal outside.""","IsLittle(a),  IsWhite(a),  RunsOutside(a),  EarsBlownBack(b),  IsInWind(b)",IsOutside(d),"[('IsLittle(a)', 'IsOutside(d)'), ('  IsWhite(a)', 'IsOutside(d)'), ('  RunsOutside(a)', 'IsOutside(d)'), ('  IsInWind(b)', 'IsOutside(d)')]",[],"[(' A little white dog', ' An animal')]",IsLittle(a) and IsWhite(a) and RunsOutside(a) and EarsBlownBack(b) and IsInWind(b),IsOutside(d),(exists a (IsLittle(a) and IsWhite(a) and RunsOutside(a) and EarsBlownBack(b) and IsInWind(b)) & (forall a (forall d (IsLittle(a) -> IsOutside(d)))) & (forall a (forall d (  IsWhite(a) -> IsOutside(d)))) & (forall a (forall d (  RunsOutside(a) -> IsOutside(d)))) & (forall d (forall b (  IsInWind(b) -> IsOutside(d))))) -> (forall d (IsOutside(d))),(exists a (exists b (IsLittle(a) and IsWhite(a) and RunsOutside(a) and EarsBlownBack(b) and IsInWind(b))) & (forall f (forall e (IsLittle(e) -> IsOutside(f)))) & (forall h (forall g (  IsWhite(g) -> IsOutside(h)))) & (forall i (forall j (  RunsOutside(i) -> IsOutside(j)))) & (forall l (forall k (  IsInWind(k) -> IsOutside(l))))) -> (exists d (IsOutside(d)))
1,,"A bearded man sits near a white van. As a consequence, a man sitting outside near a van."," ""A bearded man sits near a white van."""," ""A man is sitting outside near a van.""","IsBearded(a),  SitsNear(a, b)","IsSittingOutside(c),  SitsNear(c, d)","[('  SitsNear(a, b)', 'IsSittingOutside(c)')]",[],"[(' A bearded man', ' A man'), (' white van', ' van')]","IsBearded(a) and SitsNear(a, b)","IsSittingOutside(c) and SitsNear(c, d)","(exists b (exists a (IsBearded(a) and SitsNear(a, b))) & (forall c (forall a (forall b (  SitsNear(a, b) -> IsSittingOutside(c)))))) -> (forall d (forall c (IsSittingOutside(c) and SitsNear(c, d))))","(exists a (exists b (IsBearded(a) and SitsNear(a, b))) & (forall f (forall e (forall g (  SitsNear(e,f) -> IsSittingOutside(g)))))) -> (exists c (exists d (IsSittingOutside(c) and SitsNear(c, d))))"
1,,"Two children wearing hooded tops laughing with each other. Thus, children laugh."," ""Two children wearing hooded tops are laughing with each other.""  "," ""Children laugh.""","WearingHoodedTops(a),  LaughingWithEachOther(a)",Laugh(c),"[('  LaughingWithEachOther(a)', 'Laugh(c)')]",[],"[(' Two children', ' Children')]",WearingHoodedTops(a) and LaughingWithEachOther(a),Laugh(c),(exists a (WearingHoodedTops(a) and LaughingWithEachOther(a)) & (forall c (forall a (  LaughingWithEachOther(a) -> Laugh(c))))) -> (forall c (Laugh(c))),(exists a (WearingHoodedTops(a) and LaughingWithEachOther(a)) & (forall e (forall d (  LaughingWithEachOther(d) -> Laugh(e))))) -> (exists c (Laugh(c)))
1,,"A man in glasses in a basement. Thus, the basement has a man in it."," ""A man is in the basement wearing glasses.""  "," ""The basement has a man in it.""","IsInBasement(a),  IsWearingGlasses(a)",IsInBasement(a),[],"[(' A man', ' a man'), (' the basement', ' The basement')]",[],IsInBasement(a) and IsWearingGlasses(a),IsInBasement(a),(IsInBasement(a) and IsWearingGlasses(a)) -> (IsInBasement(a)),(exists a (IsInBasement(a) and IsWearingGlasses(a))) -> (exists a (IsInBasement(a)))
1,,A man in a white shirt speaks into a microphone as other men gather behind him at a public event. This implies that a man in a white shirt is making a speech in front of a crowd.," ""A man in a white shirt is speaking into a microphone at a public event.""  "," ""A man in a white shirt is making a speech in front of a crowd.""","IsInWhiteShirt(a),  IsSpeakingIntoMicrophone(a),  IsAtPublicEvent(a)","IsInWhiteShirt(a),  IsMakingSpeech(a),  IsInFrontOfCrowd(a)","[('  IsSpeakingIntoMicrophone(a)', '  IsMakingSpeech(a)'), ('  IsSpeakingIntoMicrophone(a)', '  IsInFrontOfCrowd(a)'), ('IsInWhiteShirt(a)', '  IsAtPublicEvent(a)'), ('  IsAtPublicEvent(a)', '  IsMakingSpeech(a)'), ('  IsAtPublicEvent(a)', '  IsInFrontOfCrowd(a)')]","[(' A man in a white shirt', ' A man in a white shirt')]","[(' A man in a white shirt', ' a crowd')]",IsInWhiteShirt(a) and IsSpeakingIntoMicrophone(a) and IsAtPublicEvent(a),IsInWhiteShirt(a) and IsMakingSpeech(a) and IsInFrontOfCrowd(a),(IsInWhiteShirt(a) and IsSpeakingIntoMicrophone(a) and IsAtPublicEvent(a) & (forall a (  IsSpeakingIntoMicrophone(a) ->   IsMakingSpeech(a))) & (forall a (  IsSpeakingIntoMicrophone(a) ->   IsInFrontOfCrowd(a))) & (forall a (IsInWhiteShirt(a) ->   IsAtPublicEvent(a))) & (forall a (  IsAtPublicEvent(a) ->   IsMakingSpeech(a))) & (forall a (  IsAtPublicEvent(a) ->   IsInFrontOfCrowd(a)))) -> (IsInWhiteShirt(a) and IsMakingSpeech(a) and IsInFrontOfCrowd(a)),(exists a (IsInWhiteShirt(a) and IsSpeakingIntoMicrophone(a) and IsAtPublicEvent(a)) & (forall f (  IsSpeakingIntoMicrophone(f) ->   IsMakingSpeech(f))) & (forall g (  IsSpeakingIntoMicrophone(g) ->   IsInFrontOfCrowd(g))) & (forall h (IsInWhiteShirt(h) ->   IsAtPublicEvent(h))) & (forall i (  IsAtPublicEvent(i) ->   IsMakingSpeech(i))) & (forall j (  IsAtPublicEvent(j) ->   IsInFrontOfCrowd(j)))) -> (exists a (IsInWhiteShirt(a) and IsMakingSpeech(a) and IsInFrontOfCrowd(a)))
1,,A brown and white dog is chained up near a red chair. It follows that the dog is chained to a chair.," ""A brown and white dog is chained up near a red chair.""  "," ""The brown and white dog is chained to a red chair.""","IsBrownAndWhite(a),  IsChainedUp(a),  IsNearRedChair(a)","IsBrownAndWhite(c),  IsChainedTo(c, d)",[],[],"[(' Brown and white dog', ' The brown and white dog')]",IsBrownAndWhite(a) and IsChainedUp(a) and IsNearRedChair(a),"IsBrownAndWhite(c) and IsChainedTo(c, d)","(exists a (IsBrownAndWhite(a) and IsChainedUp(a) and IsNearRedChair(a))) -> (forall c (IsBrownAndWhite(c) and IsChainedTo(c, d)))","(exists a (IsBrownAndWhite(a) and IsChainedUp(a) and IsNearRedChair(a))) -> (exists c (exists d (IsBrownAndWhite(c) and IsChainedTo(c, d))))"
1,,"This is when daddy taught her how to ride her scooter. Consequently, daddy taught her.", Daddy taught her how to ride her scooter.  , Daddy taught her.,"Taught(x, b),  RidesHerScooter(b)","Taught(a, b)","[('  RidesHerScooter(b)', 'Taught(a, b)')]","[(' Daddy', ' Daddy'), (' her', ' her')]","[(' her scooter', ' her')]","Taught(a, b) and RidesHerScooter(b)","Taught(a, b)","(Taught(a, b) and RidesHerScooter(b) & (forall a (forall b (  RidesHerScooter(b) -> Taught(a, b))))) -> (Taught(a, b))","(exists a (exists b (Taught(a, b) and RidesHerScooter(b))) & (forall f (forall e (forall d (  RidesHerScooter(d) -> Taught(e,f)))))) -> (exists a (exists b (Taught(a, b))))"
1,,"A small girl with short brown hair is pushing a pink scooter over grass with brown leaves with threes in the background. Therefore, the girl is outside."," ""A small girl with short brown hair is pushing a pink scooter over grass with brown leaves with trees in the background.""  "," ""The girl is outside.""","IsSmall(a),  HasShortBrownHair(a),  IsPushing(a, c),  IsPink(c),  IsOver(c, d),  HasBrownLeaves(e),  HasTrees(f),  IsInBackground(f, g)",IsOutside(h),"[('IsSmall(a)', 'IsOutside(h)'), ('  IsPushing(a, c)', 'IsOutside(h)'), ('  IsOver(c, d)', 'IsOutside(h)'), ('  HasBrownLeaves(e)', 'IsOutside(h)'), ('  HasTrees(f)', 'IsOutside(h)'), ('  IsInBackground(f, g)', 'IsOutside(h)')]",[],[],"IsSmall(a) and HasShortBrownHair(a) and IsPushing(a, c) and IsPink(c) and IsOver(c, d) and HasBrownLeaves(e) and HasTrees(f) and IsInBackground(f, g)",IsOutside(h),"(IsSmall(a) and HasShortBrownHair(a) and IsPushing(a, c) and IsPink(c) and IsOver(c, d) and HasBrownLeaves(e) and HasTrees(f) and IsInBackground(f, g) & (forall a (forall h (IsSmall(a) -> IsOutside(h)))) & (forall c (forall a (forall h (  IsPushing(a, c) -> IsOutside(h))))) & (forall c (forall d (forall h (  IsOver(c, d) -> IsOutside(h))))) & (forall e (forall h (  HasBrownLeaves(e) -> IsOutside(h)))) & (forall f (forall h (  HasTrees(f) -> IsOutside(h)))) & (forall f (forall h (forall g (  IsInBackground(f, g) -> IsOutside(h)))))) -> (IsOutside(h))","(exists a (exists f (exists d (exists c (exists g (exists e (IsSmall(a) and HasShortBrownHair(a) and IsPushing(a, c) and IsPink(c) and IsOver(c, d) and HasBrownLeaves(e) and HasTrees(f) and IsInBackground(f, g))))))) & (forall i (forall j (IsSmall(i) -> IsOutside(j)))) & (forall l (forall m (forall k (  IsPushing(k,l) -> IsOutside(m))))) & (forall n (forall o (forall p (  IsOver(n,o) -> IsOutside(p))))) & (forall r (forall q (  HasBrownLeaves(q) -> IsOutside(r)))) & (forall t (forall s (  HasTrees(s) -> IsOutside(t)))) & (forall u (forall v (forall w (  IsInBackground(u,v) -> IsOutside(w)))))) -> (exists h (IsOutside(h)))"
1,,"A man wearing a black cap is suspended in the air on a swing, as children are swinging on a swing set. Hence, a man in a black hat is swinging with some children."," ""A man wearing a black cap is suspended in the air on a swing.""  "," ""A man in a black hat is swinging with some children.""","IsWearingBlackCap(a),  IsSuspendedInAir(a),  IsOnSwing(a)","IsInBlackHat(e),  IsSwingingWith(e, f)",[],[],"[(' A man', ' A man in a black hat')]",IsWearingBlackCap(a) and IsSuspendedInAir(a) and IsOnSwing(a),"IsInBlackHat(e) and IsSwingingWith(e, f)","(exists a (IsWearingBlackCap(a) and IsSuspendedInAir(a) and IsOnSwing(a))) -> (forall e (IsInBlackHat(e) and IsSwingingWith(e, f)))","(exists a (IsWearingBlackCap(a) and IsSuspendedInAir(a) and IsOnSwing(a))) -> (exists f (exists e (IsInBlackHat(e) and IsSwingingWith(e, f))))"
1,,"A man with a blue, collared shirt sits in front of another man. This implies that a man sits in front of another man."," ""A man with a blue, collared shirt sits in front of another man.""  "," ""A man sits in front of another man.""","SitsInFrontOf(b, a),  HasCollaredShirt(b)","SitsInFrontOf(d, a)",[],"[(' another man', ' another man')]","[(' A man with a blue', ' A man')]","HasCollaredShirt(b) and SitsInFrontOf(b, a)","SitsInFrontOf(d, a)","(exists b (HasCollaredShirt(b) and SitsInFrontOf(b, a))) -> (forall d (SitsInFrontOf(d, a)))","(exists a (exists b (HasCollaredShirt(b) and SitsInFrontOf(b, a)))) -> (exists a (exists d (SitsInFrontOf(d, a))))"
1,,"A young man in an orange shirt, maneuvers a skateboard at the top of a ramp. Therefore, a person rides a skateboard."," ""A young man in an orange shirt maneuvers a skateboard at the top of a ramp.""  "," ""A person rides a skateboard.""","IsYoung(b),  IsInOrangeShirt(b),  ManeuversSkateboard(b),  IsAtTopOfRamp(b)",RidesSkateboard(e),"[('  ManeuversSkateboard(b)', 'RidesSkateboard(e)')]","[(' skateboard', ' skateboard')]","[(' A young man', ' A person')]",IsYoung(b) and IsInOrangeShirt(b) and ManeuversSkateboard(b) and IsAtTopOfRamp(b),RidesSkateboard(e),(exists b (IsYoung(b) and IsInOrangeShirt(b) and ManeuversSkateboard(b) and IsAtTopOfRamp(b)) & (forall e (forall b (  ManeuversSkateboard(b) -> RidesSkateboard(e))))) -> (forall e (RidesSkateboard(e))),(exists b (IsYoung(b) and IsInOrangeShirt(b) and ManeuversSkateboard(b) and IsAtTopOfRamp(b)) & (forall f (forall g (  ManeuversSkateboard(f) -> RidesSkateboard(g))))) -> (exists e (RidesSkateboard(e)))
1,,"A large group of people walking in a busy city at night. Consequently, people are walking a city."," ""A large group of people is walking in a busy city at night.""  "," ""People are walking in a city.""","IsLargeGroup(a),  IsWalking(a),  IsInBusyCity(a)","IsWalking(c),  IsInCity(c)","[('  IsWalking(a)', '  IsInCity(c)'), ('  IsInBusyCity(a)', '  IsInCity(c)')]",[],"[(' A large group of people', ' People'), (' busy city', ' city')]",IsLargeGroup(a) and IsWalking(a) and IsInBusyCity(a),IsWalking(c) and IsInCity(c),(exists a (IsLargeGroup(a) and IsWalking(a) and IsInBusyCity(a)) & (forall c (forall a (  IsWalking(a) ->   IsInCity(c)))) & (forall c (forall a (  IsInBusyCity(a) ->   IsInCity(c))))) -> (forall c (IsWalking(c) and IsInCity(c))),(exists a (IsLargeGroup(a) and IsWalking(a) and IsInBusyCity(a)) & (forall f (forall e (  IsWalking(e) ->   IsInCity(f)))) & (forall h (forall g (  IsInBusyCity(g) ->   IsInCity(h))))) -> (exists c (IsWalking(c) and IsInCity(c)))
